,session_id,user_id,course_id,exam_id,question,points,max_points,time,hint_count,time_spent,correct
33032,8838,333,3865,44,999,1,1,1732453797,0,271,1
33033,8838,333,3865,44,1001,0,1,1732453797,1,1579,0
33034,8838,333,3865,44,1002,0,1,1732453797,0,212,0
33035,8838,333,3865,44,1051,1,1,1732453797,0,720,1
33036,8839,3852,42,30,715,1,1,1732454173,0,0,1
33037,8839,3852,42,30,716,1,1,1732454173,0,3,1
33038,8839,3852,42,30,717,1,1,1732454173,0,4,1
33039,8839,3852,42,30,718,1,1,1732454173,0,2,1
33040,8839,3852,42,30,719,1,1,1732454173,0,10,1
33041,8839,3852,42,30,720,1,1,1732454173,0,3,1
33042,8839,3852,42,30,721,1,1,1732454173,0,5,1
33043,8840,3852,42,31,731,1,1,1732455467,0,0,1
33044,8840,3852,42,31,732,0,1,1732455467,0,18,0
33045,8840,3852,42,31,733,1,1,1732455467,0,39,1
33046,8840,3852,42,31,734,1,1,1732455467,0,241,1
33047,8841,3852,42,31,731,1,1,1732455875,0,0,1
33048,8841,3852,42,31,732,1,1,1732455875,0,104,1
33049,8841,3852,42,31,733,1,1,1732455875,0,14,1
33050,8841,3852,42,31,734,1,1,1732455875,0,8,1
33051,8842,394,42,15,557,0,1,1732456446,0,222,0
33052,8842,394,42,15,558,0,1,1732456446,0,486,0
33053,8842,394,42,15,621,1,1,1732456446,1,0,1
33054,8842,394,42,15,622,1,1,1732456446,1,268,1
33055,8842,394,42,15,623,0,1,1732456446,0,107,0
33056,8842,394,42,15,624,1,1,1732456446,0,127,1
33057,8843,394,42,15,557,0,1,1732461028,0,4,0
33058,8843,394,42,15,558,0,1,1732461028,0,3,0
33059,8843,394,42,15,621,0,1,1732461028,0,0,0
33060,8843,394,42,15,622,1,1,1732461028,0,3,1
33061,8843,394,42,15,623,0,1,1732461028,0,3,0
33062,8843,394,42,15,624,1,1,1732461028,0,10,1
33063,8844,394,42,15,557,0,1,1732461078,0,5,0
33064,8844,394,42,15,558,1,1,1732461078,0,3,1
33065,8844,394,42,15,621,0,1,1732461078,0,0,0
33066,8844,394,42,15,622,1,1,1732461078,0,3,1
33067,8844,394,42,15,623,0,1,1732461078,0,2,0
33068,8844,394,42,15,624,0,1,1732461078,0,6,0
33069,8845,268,5447,65,901,1,1,1732461179,0,0,1
33070,8845,268,5447,65,902,0,1,1732461179,0,100,0
33071,8845,268,5447,65,903,1,1,1732461179,0,20,1
33072,8845,268,5447,65,904,0,1,1732461179,0,82,0
33073,8845,268,5447,65,905,0,1,1732461179,0,76,0
33074,8845,268,5447,65,907,0,1,1732461179,0,57,0
33075,8845,268,5447,65,909,1,1,1732461179,0,74,1
33076,8845,268,5447,65,910,1,1,1732461179,0,45,1
33077,8845,268,5447,65,911,1,1,1732461179,0,99,1
33078,8845,268,5447,65,1038,1,1,1732461179,0,18,1
33079,8846,3191,3865,48,946,1,1,1732461191,0,0,1
33080,8846,3191,3865,48,947,1,1,1732461191,0,11,1
33081,8846,3191,3865,48,949,0,1,1732461191,0,140,0
33082,8846,3191,3865,48,950,0,1,1732461191,0,95,0
33083,8846,3191,3865,48,952,1,1,1732461191,0,46,1
33084,8846,3191,3865,48,953,0,1,1732461191,0,45,0
33085,8846,3191,3865,48,955,1,1,1732461191,0,88,1
33086,8846,3191,3865,48,956,1,1,1732461191,0,61,1
33087,8847,3191,3865,49,957,1,1,1732462123,0,0,1
33088,8847,3191,3865,49,958,1,1,1732462123,0,58,1
33089,8847,3191,3865,49,959,1,1,1732462123,0,46,1
33090,8847,3191,3865,49,960,1,1,1732462123,0,80,1
33091,8847,3191,3865,49,961,1,1,1732462123,0,127,1
33092,8847,3191,3865,49,962,1,1,1732462123,0,94,1
33093,8847,3191,3865,49,963,0,1,1732462123,0,54,0
33094,8847,3191,3865,49,964,1,1,1732462123,0,105,1
33095,8847,3191,3865,49,965,1,1,1732462123,0,108,1
33096,8848,315,3865,44,994,1,1,1732462574,0,0,1
33097,8848,315,3865,44,995,1,1,1732462574,0,253,1
33098,8848,315,3865,44,996,1,1,1732462574,0,1586,1
33099,8848,315,3865,44,997,1,1,1732462574,0,178,1
33100,8848,315,3865,44,998,0,1,1732462574,1,523,0
33101,8848,315,3865,44,999,0,1,1732462574,0,221,0
33102,8848,315,3865,44,1001,0,1,1732462574,0,3,0
33103,8848,315,3865,44,1002,0,1,1732462574,0,4,0
33104,8848,315,3865,44,1051,0,1,1732462574,0,48,0
33105,8849,3846,42,28,703,1,1,1732463137,1,739,1
33106,8849,3846,42,28,704,1,1,1732463137,0,193,1
33107,8849,3846,42,28,705,1,1,1732463137,0,1274,1
33108,8849,3846,42,28,706,1,1,1732463137,0,547,1
33109,8849,3846,42,28,707,1,1,1732463137,0,377,1
33110,8849,3846,42,28,708,1,1,1732463137,0,86,1
33111,8849,3846,42,28,709,1,1,1732463137,0,322,1
33112,8850,11,42,25,687,1,1,1732464853,0,0,1
33113,8850,11,42,25,688,1,1,1732464853,0,10,1
33114,8850,11,42,25,689,0,1,1732464853,0,12,0
33115,8850,11,42,25,690,0,1,1732464853,0,15,0
33116,8850,11,42,25,691,1,1,1732464853,0,16,1
33117,8850,11,42,25,692,0,1,1732464853,0,17,0
33118,8850,11,42,25,693,1,1,1732464853,0,11,1
33119,8850,11,42,25,694,1,1,1732464853,0,12,1
33120,8851,4064,3865,44,994,1,1,1732465153,1,0,1
33121,8851,4064,3865,44,995,0,1,1732465153,1,734,0
33122,8851,4064,3865,44,996,0,1,1732465153,0,141,0
33123,8851,4064,3865,44,997,1,1,1732465153,0,97,1
33124,8851,4064,3865,44,998,0,1,1732465153,1,345,0
33125,8851,4064,3865,44,999,0,1,1732465153,1,121,0
33126,8851,4064,3865,44,1001,0,1,1732465153,0,624,0
33127,8851,4064,3865,44,1002,0,1,1732465153,0,274,0
33128,8851,4064,3865,44,1051,0,1,1732465153,0,399,0
33129,8852,11,42,30,715,0,1,1732465389,0,0,0
33130,8852,11,42,30,716,1,1,1732465389,0,25,1
33131,8852,11,42,30,717,0,1,1732465389,0,52,0
33132,8852,11,42,30,718,0,1,1732465389,0,35,0
33133,8852,11,42,30,719,0,1,1732465389,0,86,0
33134,8852,11,42,30,720,0,1,1732465389,0,11,0
33135,8852,11,42,30,721,1,1,1732465389,0,72,1
33136,8853,3920,42,22,667,1,1,1732465824,0,0,1
33137,8853,3920,42,22,668,0,1,1732465824,0,10,0
33138,8853,3920,42,22,669,1,1,1732465824,0,18,1
33139,8853,3920,42,22,670,1,1,1732465824,0,5,1
33140,8853,3920,42,22,671,1,1,1732465824,0,462,1
33141,8853,3920,42,22,672,1,1,1732465824,0,289,1
33142,8853,3920,42,22,673,0,1,1732465824,1,311,0
33143,8854,3933,42,22,667,1,1,1732466527,0,0,1
33144,8854,3933,42,22,668,1,1,1732466527,0,37,1
33145,8854,3933,42,22,669,0,1,1732466527,0,7,0
33146,8854,3933,42,22,670,0,1,1732466527,0,4,0
33147,8854,3933,42,22,671,0,1,1732466527,0,23,0
33148,8854,3933,42,22,672,0,1,1732466527,0,4,0
33149,8854,3933,42,22,673,0,1,1732466527,0,3,0
33150,8855,3933,42,22,667,1,1,1732466966,0,0,1
33151,8855,3933,42,22,668,1,1,1732466966,0,25,1
33152,8855,3933,42,22,669,1,1,1732466966,0,45,1
33153,8855,3933,42,22,670,0,1,1732466966,0,17,0
33154,8855,3933,42,22,671,0,1,1732466966,0,6,0
33155,8855,3933,42,22,672,0,1,1732466966,0,86,0
33156,8855,3933,42,22,673,1,1,1732466966,0,118,1
33157,8856,57,42,39,766,1,1,1732466967,0,118,1
33158,8856,57,42,39,767,1,1,1732466967,0,86,1
33159,8856,57,42,39,768,1,1,1732466967,0,36,1
33160,8856,57,42,39,773,1,1,1732466967,0,0,1
33161,8856,57,42,39,774,1,1,1732466967,0,22,1
33162,8856,57,42,39,775,1,1,1732466967,0,57,1
33163,8856,57,42,39,776,1,1,1732466967,1,137,1
33164,8857,3933,42,22,667,1,1,1732467391,0,0,1
33165,8857,3933,42,22,668,1,1,1732467391,0,12,1
33166,8857,3933,42,22,669,0,1,1732467391,0,49,0
33167,8857,3933,42,22,670,1,1,1732467391,0,48,1
33168,8857,3933,42,22,671,0,1,1732467391,0,11,0
33169,8857,3933,42,22,672,0,1,1732467391,0,17,0
33170,8857,3933,42,22,673,0,1,1732467391,0,9,0
33171,8858,3933,42,22,667,1,1,1732467597,0,0,1
33172,8858,3933,42,22,668,1,1,1732467597,0,2,1
33173,8858,3933,42,22,669,1,1,1732467597,0,39,1
33174,8858,3933,42,22,670,1,1,1732467597,0,69,1
33175,8858,3933,42,22,671,0,1,1732467597,0,39,0
33176,8858,3933,42,22,672,0,1,1732467597,0,5,0
33177,8858,3933,42,22,673,1,1,1732467597,0,7,1
33178,8859,3856,42,20,658,0,1,1732467977,0,0,0
33179,8859,3856,42,20,659,0,1,1732467977,0,46,0
33180,8859,3856,42,20,660,0,1,1732467977,0,59,0
33181,8859,3856,42,20,661,1,1,1732467977,0,23,1
33182,8859,3856,42,20,662,1,1,1732467977,0,4,1
33183,8859,3856,42,20,663,0,1,1732467977,0,91,0
33184,8859,3856,42,20,664,0,1,1732467977,0,9,0
33185,8859,3856,42,20,665,0,1,1732467977,0,4,0
33186,8859,3856,42,20,666,0,1,1732467977,0,23,0
33187,8860,3856,42,21,722,0,1,1732468253,0,0,0
33188,8860,3856,42,21,723,0,1,1732468253,0,6,0
33189,8860,3856,42,21,725,0,1,1732468253,0,2,0
33190,8860,3856,42,21,726,0,1,1732468253,0,3,0
33191,8860,3856,42,21,727,0,1,1732468253,0,7,0
33192,8860,3856,42,21,728,0,1,1732468253,0,48,0
33193,8860,3856,42,21,729,0,1,1732468253,0,3,0
33194,8860,3856,42,21,730,0,1,1732468253,0,3,0
33195,8861,3856,42,21,722,1,1,1732468378,0,0,1
33196,8861,3856,42,21,723,0,1,1732468378,0,9,0
33197,8861,3856,42,21,725,1,1,1732468378,0,5,1
33198,8861,3856,42,21,726,1,1,1732468378,0,7,1
33199,8861,3856,42,21,727,0,1,1732468378,0,9,0
33200,8861,3856,42,21,728,0,1,1732468378,0,9,0
33201,8861,3856,42,21,729,1,1,1732468378,0,3,1
33202,8861,3856,42,21,730,1,1,1732468378,0,6,1
33203,8862,3933,42,22,667,1,1,1732469716,0,0,1
33204,8862,3933,42,22,668,1,1,1732469716,0,4,1
33205,8862,3933,42,22,669,1,1,1732469716,0,4,1
33206,8862,3933,42,22,670,1,1,1732469716,0,3,1
33207,8862,3933,42,22,671,0,1,1732469716,0,4,0
33208,8862,3933,42,22,672,1,1,1732469716,0,230,1
33209,8862,3933,42,22,673,1,1,1732469716,0,182,1
33210,8863,257,42,22,667,1,1,1732469991,0,0,1
33211,8863,257,42,22,668,1,1,1732469991,0,1716,1
33212,8863,257,42,22,669,1,1,1732469991,0,3164,1
33213,8863,257,42,22,670,1,1,1732469991,0,11739,1
33214,8863,257,42,22,671,1,1,1732469991,0,908,1
33215,8863,257,42,22,672,1,1,1732469991,0,1115,1
33216,8863,257,42,22,673,1,1,1732469991,0,1601,1
33217,8864,4030,42,30,715,1,1,1732476246,0,0,1
33218,8864,4030,42,30,716,1,1,1732476246,0,16,1
33219,8864,4030,42,30,717,1,1,1732476246,0,24,1
33220,8864,4030,42,30,718,0,1,1732476246,0,4,0
33221,8864,4030,42,30,719,1,1,1732476246,0,56,1
33222,8864,4030,42,30,720,0,1,1732476246,0,17,0
33223,8864,4030,42,30,721,1,1,1732476246,0,46,1
33224,8865,4030,42,31,731,1,1,1732476564,0,0,1
33225,8865,4030,42,31,732,1,1,1732476564,1,155,1
33226,8865,4030,42,31,733,1,1,1732476564,1,86,1
33227,8865,4030,42,31,734,0,1,1732476564,0,32,0
33228,8866,4030,42,32,735,0,1,1732477403,1,0,0
33229,8866,4030,42,32,736,1,1,1732477403,0,20,1
33230,8866,4030,42,32,737,1,1,1732477403,0,34,1
33231,8866,4030,42,32,738,1,1,1732477403,0,57,1
33232,8866,4030,42,32,739,0,0,1732477403,0,73,1
33233,8866,4030,42,32,740,0,0,1732477403,0,222,1
33234,8866,4030,42,32,741,1,1,1732477403,0,42,1
33235,8866,4030,42,32,742,1,1,1732477403,1,169,1
33236,8866,4030,42,32,743,1,1,1732477403,0,40,1
33237,8866,4030,42,32,744,1,1,1732477403,0,45,1
33238,8867,4030,42,32,735,1,1,1732477677,0,0,1
33239,8867,4030,42,32,736,1,1,1732477677,0,6,1
33240,8867,4030,42,32,737,1,1,1732477677,0,98,1
33241,8867,4030,42,32,738,1,1,1732477677,0,9,1
33242,8867,4030,42,32,739,0,0,1732477677,0,33,1
33243,8867,4030,42,32,740,0,0,1732477677,0,5,1
33244,8867,4030,42,32,741,1,1,1732477677,0,5,1
33245,8867,4030,42,32,742,1,1,1732477677,0,9,1
33246,8867,4030,42,32,743,1,1,1732477677,0,4,1
33247,8867,4030,42,32,744,1,1,1732477677,0,39,1
33248,8868,332,3865,45,1003,0,1,1732530884,0,12,0
33249,8868,332,3865,45,1004,1,1,1732530884,0,138,1
33250,8868,332,3865,45,1005,1,1,1732530884,0,264,1
33251,8868,332,3865,45,1006,0,1,1732530884,0,345,0
33252,8868,332,3865,45,1007,1,1,1732530884,0,737,1
33253,8868,332,3865,45,1008,1,1,1732530884,0,89,1
33254,8868,332,3865,45,1009,1,1,1732530884,0,106,1
33255,8868,332,3865,45,1010,1,1,1732530884,0,153,1
33256,8868,332,3865,45,1011,0,1,1732530884,0,117,0
33257,8868,332,3865,45,1012,1,1,1732530884,0,368,1
33258,8868,332,3865,45,1013,1,1,1732530884,0,191,1
33259,8869,3861,42,30,715,1,1,1732540437,0,0,1
33260,8869,3861,42,30,716,1,1,1732540437,0,105,1
33261,8869,3861,42,30,717,1,1,1732540437,0,301,1
33262,8869,3861,42,30,718,1,1,1732540437,0,338,1
33263,8869,3861,42,30,719,1,1,1732540437,0,280,1
33264,8869,3861,42,30,720,1,1,1732540437,1,402,1
33265,8869,3861,42,30,721,1,1,1732540437,0,118,1
33266,8870,3861,42,31,731,1,1,1732542447,0,0,1
33267,8870,3861,42,31,732,1,1,1732542447,0,143,1
33268,8870,3861,42,31,733,1,1,1732542447,0,40,1
33269,8870,3861,42,31,734,1,1,1732542447,0,132,1
33270,8871,3861,42,32,735,1,1,1732544238,0,0,1
33271,8871,3861,42,32,736,1,1,1732544238,0,58,1
33272,8871,3861,42,32,737,1,1,1732544238,0,150,1
33273,8871,3861,42,32,738,1,1,1732544238,0,192,1
33274,8871,3861,42,32,739,0,0,1732544238,0,425,1
33275,8871,3861,42,32,740,0,0,1732544238,0,334,1
33276,8871,3861,42,32,741,1,1,1732544238,0,61,1
33277,8871,3861,42,32,742,1,1,1732544238,0,128,1
33278,8871,3861,42,32,743,1,1,1732544238,0,60,1
33279,8871,3861,42,32,744,1,1,1732544238,0,94,1
33280,8872,4070,3865,40,989,0,1,1732548118,0,0,0
33281,8872,4070,3865,40,990,0,1,1732548118,0,320,0
33282,8872,4070,3865,40,991,0,1,1732548118,0,305,0
33283,8872,4070,3865,40,992,1,1,1732548118,0,162,1
33284,8872,4070,3865,40,993,1,1,1732548118,0,74,1
33285,8872,4070,3865,40,1049,0,0,1732548118,0,169,0
33286,8872,4070,3865,40,1050,0,0,1732548118,0,280,0
33287,8873,4071,3865,44,994,0,1,1732550288,0,0,0
33288,8873,4071,3865,44,995,1,1,1732550288,0,38,1
33289,8873,4071,3865,44,996,0,1,1732550288,0,13,0
33290,8873,4071,3865,44,997,0,1,1732550288,0,86,0
33291,8873,4071,3865,44,998,1,1,1732550288,0,47,1
33292,8873,4071,3865,44,999,0,1,1732550288,0,61,0
33293,8873,4071,3865,44,1001,0,1,1732550288,0,47,0
33294,8873,4071,3865,44,1002,1,1,1732550288,0,44,1
33295,8873,4071,3865,44,1051,0,1,1732550288,0,51,0
33296,8874,4086,3865,44,994,1,1,1732550617,1,1007,1
33297,8874,4086,3865,44,995,1,1,1732550617,0,568,1
33298,8874,4086,3865,44,996,1,1,1732550617,0,444,1
33299,8874,4086,3865,44,997,1,1,1732550617,0,297,1
33300,8874,4086,3865,44,998,0,1,1732550617,1,1271,0
33301,8874,4086,3865,44,999,1,1,1732550617,1,467,1
33302,8874,4086,3865,44,1001,0,1,1732550617,0,988,0
33303,8874,4086,3865,44,1002,1,1,1732550617,0,158,1
33304,8874,4086,3865,44,1051,1,1,1732550617,0,283,1
33305,8875,4077,3865,44,994,1,1,1732550628,0,0,1
33306,8875,4077,3865,44,995,1,1,1732550628,0,14,1
33307,8875,4077,3865,44,996,1,1,1732550628,0,61,1
33308,8875,4077,3865,44,997,0,1,1732550628,0,59,0
33309,8875,4077,3865,44,998,0,1,1732550628,0,59,0
33310,8875,4077,3865,44,999,0,1,1732550628,0,25,0
33311,8875,4077,3865,44,1001,0,1,1732550628,0,38,0
33312,8875,4077,3865,44,1002,1,1,1732550628,0,36,1
33313,8875,4077,3865,44,1051,0,1,1732550628,0,38,0
33314,8876,4071,3865,45,1003,1,1,1732550760,0,0,1
33315,8876,4071,3865,45,1004,0,1,1732550760,0,8,0
33316,8876,4071,3865,45,1005,1,1,1732550760,0,4,1
33317,8876,4071,3865,45,1006,0,1,1732550760,0,74,0
33318,8876,4071,3865,45,1007,1,1,1732550760,0,40,1
33319,8876,4071,3865,45,1008,1,1,1732550760,0,28,1
33320,8876,4071,3865,45,1009,1,1,1732550760,0,48,1
33321,8876,4071,3865,45,1010,1,1,1732550760,0,52,1
33322,8876,4071,3865,45,1011,1,1,1732550760,0,100,1
33323,8876,4071,3865,45,1012,1,1,1732550760,0,36,1
33324,8876,4071,3865,45,1013,1,1,1732550760,0,31,1
33325,8877,4077,3865,45,1003,1,1,1732551012,0,0,1
33326,8877,4077,3865,45,1004,0,1,1732551012,0,11,0
33327,8877,4077,3865,45,1005,1,1,1732551012,0,5,1
33328,8877,4077,3865,45,1006,0,1,1732551012,0,6,0
33329,8877,4077,3865,45,1007,0,1,1732551012,0,5,0
33330,8877,4077,3865,45,1008,1,1,1732551012,0,4,1
33331,8877,4077,3865,45,1009,0,1,1732551012,0,5,0
33332,8877,4077,3865,45,1010,0,1,1732551012,0,4,0
33333,8877,4077,3865,45,1011,0,1,1732551012,0,11,0
33334,8877,4077,3865,45,1012,1,1,1732551012,0,5,1
33335,8877,4077,3865,45,1013,1,1,1732551012,0,42,1
33336,8878,315,3865,44,994,1,1,1732553064,0,0,1
33337,8878,315,3865,44,995,1,1,1732553064,0,102,1
33338,8878,315,3865,44,996,1,1,1732553064,0,253,1
33339,8878,315,3865,44,997,1,1,1732553064,0,91,1
33340,8878,315,3865,44,998,1,1,1732553064,0,253,1
33341,8878,315,3865,44,999,0,1,1732553064,0,269,0
33342,8878,315,3865,44,1001,0,1,1732553064,0,3,0
33343,8878,315,3865,44,1002,0,1,1732553064,0,275,0
33344,8878,315,3865,44,1051,0,1,1732553064,0,70,0
33345,8879,3861,42,27,695,1,1,1732553094,0,0,1
33346,8879,3861,42,27,696,1,1,1732553094,0,322,1
33347,8879,3861,42,27,697,1,1,1732553094,0,283,1
33348,8879,3861,42,27,698,1,1,1732553094,0,100,1
33349,8879,3861,42,27,699,1,1,1732553094,0,1021,1
33350,8879,3861,42,27,700,1,1,1732553094,0,130,1
33351,8879,3861,42,27,701,1,1,1732553094,0,760,1
33352,8879,3861,42,27,702,1,1,1732553094,0,283,1
33353,8880,3924,42,22,667,0,1,1732556260,0,0,0
33354,8880,3924,42,22,668,0,1,1732556260,0,28,0
33355,8880,3924,42,22,669,0,1,1732556260,0,5,0
33356,8880,3924,42,22,670,1,1,1732556260,0,24,1
33357,8880,3924,42,22,671,0,1,1732556260,0,3,0
33358,8880,3924,42,22,672,0,1,1732556260,0,3,0
33359,8880,3924,42,22,673,0,1,1732556260,0,2,0
33360,8881,3924,42,22,667,0,1,1732556383,0,0,0
33361,8881,3924,42,22,668,0,1,1732556383,0,8,0
33362,8881,3924,42,22,669,1,1,1732556383,0,8,1
33363,8881,3924,42,22,670,0,1,1732556383,0,4,0
33364,8881,3924,42,22,671,1,1,1732556383,0,3,1
33365,8881,3924,42,22,672,0,1,1732556383,0,17,0
33366,8881,3924,42,22,673,0,1,1732556383,0,7,0
33367,8882,3924,42,22,667,1,1,1732556485,0,0,1
33368,8882,3924,42,22,668,1,1,1732556485,0,4,1
33369,8882,3924,42,22,669,0,1,1732556485,0,5,0
33370,8882,3924,42,22,670,0,1,1732556485,0,6,0
33371,8882,3924,42,22,671,1,1,1732556485,0,3,1
33372,8882,3924,42,22,672,1,1,1732556485,0,5,1
33373,8882,3924,42,22,673,0,1,1732556485,0,7,0
33374,8883,3924,42,22,667,1,1,1732556605,0,0,1
33375,8883,3924,42,22,668,1,1,1732556605,0,5,1
33376,8883,3924,42,22,669,1,1,1732556605,0,43,1
33377,8883,3924,42,22,670,1,1,1732556605,0,30,1
33378,8883,3924,42,22,671,1,1,1732556605,0,8,1
33379,8883,3924,42,22,672,1,1,1732556605,0,5,1
33380,8883,3924,42,22,673,0,1,1732556605,0,7,0
33381,8884,4082,3865,41,1042,1,1,1732558865,0,0,1
33382,8884,4082,3865,41,1043,1,1,1732558865,0,112,1
33383,8884,4082,3865,41,1044,0,1,1732558865,0,76,0
33384,8884,4082,3865,41,1045,0,1,1732558865,0,106,0
33385,8884,4082,3865,41,1046,0,0,1732558865,0,55,1
33386,8884,4082,3865,41,1047,0,1,1732558865,0,260,0
33387,8884,4082,3865,41,1048,0,0,1732558865,0,50,0
33388,8885,4082,3865,41,1042,1,1,1732559081,0,0,1
33389,8885,4082,3865,41,1043,1,1,1732559081,0,7,1
33390,8885,4082,3865,41,1044,0,1,1732559081,0,6,0
33391,8885,4082,3865,41,1045,0,1,1732559081,0,72,0
33392,8885,4082,3865,41,1046,0,0,1732559081,0,7,1
33393,8885,4082,3865,41,1047,1,1,1732559081,0,3,1
33394,8885,4082,3865,41,1048,0,0,1732559081,0,5,0
33395,8886,3850,42,27,695,0,1,1732559158,0,0,0
33396,8886,3850,42,27,696,1,1,1732559158,0,3,1
33397,8886,3850,42,27,697,0,1,1732559158,0,2,0
33398,8886,3850,42,27,698,0,1,1732559158,0,3,0
33399,8886,3850,42,27,699,0,1,1732559158,0,3,0
33400,8886,3850,42,27,700,0,1,1732559158,0,3,0
33401,8886,3850,42,27,701,0,1,1732559158,0,3,0
33402,8886,3850,42,27,702,1,1,1732559158,0,2,1
33403,8887,4080,3865,40,989,0,1,1732559180,0,0,0
33404,8887,4080,3865,40,990,1,1,1732559180,0,440,1
33405,8887,4080,3865,40,991,1,1,1732559180,0,205,1
33406,8887,4080,3865,40,992,1,1,1732559180,0,121,1
33407,8887,4080,3865,40,993,1,1,1732559180,0,194,1
33408,8887,4080,3865,40,1049,0,0,1732559180,0,167,0
33409,8887,4080,3865,40,1050,0,0,1732559180,0,173,0
33410,8888,3928,42,22,667,1,1,1732559973,0,0,1
33411,8888,3928,42,22,668,1,1,1732559973,0,373,1
33412,8888,3928,42,22,669,0,1,1732559973,0,511,0
33413,8888,3928,42,22,670,0,1,1732559973,0,105,0
33414,8888,3928,42,22,671,0,1,1732559973,0,175,0
33415,8888,3928,42,22,672,1,1,1732559973,0,79,1
33416,8888,3928,42,22,673,1,1,1732559973,1,94,1
33417,8889,3928,42,22,667,0,1,1732560155,0,27,0
33418,8889,3928,42,22,668,1,1,1732560155,0,40,1
33419,8889,3928,42,22,669,0,1,1732560155,0,4,0
33420,8889,3928,42,22,670,0,1,1732560155,0,4,0
33421,8889,3928,42,22,671,0,1,1732560155,0,4,0
33422,8889,3928,42,22,672,1,1,1732560155,0,9,1
33423,8889,3928,42,22,673,1,1,1732560155,0,4,1
33424,8890,3928,42,22,667,0,1,1732560208,0,0,0
33425,8890,3928,42,22,668,1,1,1732560208,0,12,1
33426,8890,3928,42,22,669,0,1,1732560208,0,3,0
33427,8890,3928,42,22,670,0,1,1732560208,0,2,0
33428,8890,3928,42,22,671,0,1,1732560208,0,3,0
33429,8890,3928,42,22,672,1,1,1732560208,0,3,1
33430,8890,3928,42,22,673,1,1,1732560208,0,2,1
33431,8891,3928,42,22,667,0,1,1732560247,0,0,0
33432,8891,3928,42,22,668,1,1,1732560247,0,3,1
33433,8891,3928,42,22,669,0,1,1732560247,0,2,0
33434,8891,3928,42,22,670,0,1,1732560247,0,2,0
33435,8891,3928,42,22,671,0,1,1732560247,0,3,0
33436,8891,3928,42,22,672,1,1,1732560247,0,2,1
33437,8891,3928,42,22,673,1,1,1732560247,0,3,1
33438,8892,3928,42,22,667,1,1,1732560339,0,0,1
33439,8892,3928,42,22,668,1,1,1732560339,0,2,1
33440,8892,3928,42,22,669,1,1,1732560339,0,3,1
33441,8892,3928,42,22,670,0,1,1732560339,0,3,0
33442,8892,3928,42,22,671,1,1,1732560339,0,2,1
33443,8892,3928,42,22,672,1,1,1732560339,0,2,1
33444,8892,3928,42,22,673,1,1,1732560339,0,2,1
33445,8893,3928,42,22,667,1,1,1732560376,0,0,1
33446,8893,3928,42,22,668,1,1,1732560376,0,3,1
33447,8893,3928,42,22,669,1,1,1732560376,0,3,1
33448,8893,3928,42,22,670,1,1,1732560376,0,2,1
33449,8893,3928,42,22,671,1,1,1732560376,0,2,1
33450,8893,3928,42,22,672,1,1,1732560376,0,2,1
33451,8893,3928,42,22,673,1,1,1732560376,0,2,1
33452,8894,4080,3865,44,994,1,1,1732562525,0,0,1
33453,8894,4080,3865,44,995,1,1,1732562525,0,239,1
33454,8894,4080,3865,44,996,1,1,1732562525,0,409,1
33455,8894,4080,3865,44,997,1,1,1732562525,0,141,1
33456,8894,4080,3865,44,998,0,1,1732562525,0,384,0
33457,8894,4080,3865,44,999,1,1,1732562525,0,576,1
33458,8894,4080,3865,44,1001,0,1,1732562525,0,430,0
33459,8894,4080,3865,44,1002,1,1,1732562525,0,150,1
33460,8894,4080,3865,44,1051,0,1,1732562525,0,262,0
33461,8895,3936,42,17,625,1,1,1732566657,0,356,1
33462,8895,3936,42,17,626,1,1,1732566657,0,34,1
33463,8895,3936,42,17,627,1,1,1732566657,0,28,1
33464,8895,3936,42,17,628,1,1,1732566657,0,249,1
33465,8895,3936,42,17,629,1,1,1732566657,0,1015,1
33466,8895,3936,42,17,630,1,1,1732566657,0,900,1
33467,8895,3936,42,17,631,1,1,1732566657,0,491,1
33468,8895,3936,42,17,632,0,1,1732566657,0,60,0
33469,8895,3936,42,17,633,1,1,1732566657,0,80,1
33470,8895,3936,42,17,634,0,1,1732566657,0,19,0
33471,8896,3895,3865,44,994,1,1,1732570418,0,0,1
33472,8896,3895,3865,44,995,0,1,1732570418,0,186,0
33473,8896,3895,3865,44,996,0,1,1732570418,0,303,0
33474,8896,3895,3865,44,997,1,1,1732570418,0,193,1
33475,8896,3895,3865,44,998,0,1,1732570418,0,273,0
33476,8896,3895,3865,44,999,0,1,1732570418,0,17,0
33477,8896,3895,3865,44,1001,0,1,1732570418,1,549,0
33478,8896,3895,3865,44,1002,1,1,1732570418,0,226,1
33479,8896,3895,3865,44,1051,0,1,1732570418,0,219,0
33480,8897,3995,3865,44,994,1,1,1732571002,0,0,1
33481,8897,3995,3865,44,995,0,1,1732571002,0,13,0
33482,8897,3995,3865,44,996,1,1,1732571002,0,257,1
33483,8897,3995,3865,44,997,0,1,1732571002,0,77,0
33484,8897,3995,3865,44,998,0,1,1732571002,0,2722,0
33485,8897,3995,3865,44,999,0,1,1732571002,0,42,0
33486,8897,3995,3865,44,1001,0,1,1732571002,0,99,0
33487,8897,3995,3865,44,1002,0,1,1732571002,0,110,0
33488,8897,3995,3865,44,1051,0,1,1732571002,0,95,0
33489,8898,3997,42,12,599,1,1,1732598213,0,0,1
33490,8898,3997,42,12,600,1,1,1732598213,0,4,1
